TransactionID,Branch,Product,Channel,IncomeBand,OfferType,FeeType,CustomerID,TransactionDate,TransactionValue,RevenueFee,NPSCategory
20077,Madrid,Mortgage,Mobile,Middle Income,Student,Insurance Fees,9646,08/01/2024,539,230,Promoter
20078,Murcia,Credit Card,Mobile,Low Income,Platinum,Late Payment Fees,4818,05/02/2023,8471,409,Detractor
20079,Madrid,Credit Card,Branch,Middle Income,Others,Insurance Fees,3531,24/06/2024,2919,312,Passive
20080,Valencia,Loan,Branch,Middle Income,Others,Late Payment Fees,9945,20/02/2024,7562,460,Detractor
20081,Bilbao,Checking Account,Branch,Low Income,Business,Late Payment Fees,7463,14/01/2024,8932,116,Detractor
20082,Barcelona,Savings Account,Mobile,Low Income,Platinum,Credit Card Fees,3556,17/04/2024,471,91,Detractor
20083,Madrid,Savings Account,Online,Middle Income,Platinum,Insurance Fees,4865,20/12/2024,2977,454,Passive
20084,Valencia,Mortgage,Mobile,Middle Income,Business,Late Payment Fees,2522,04/06/2023,5157,193,Passive
20085,Zaragoza,Mortgage,ATM,Low Income,Student,Credit Card Fees,9854,27/02/2024,7887,204,Detractor
20086,Madrid,Mortgage,Mobile,Middle Income,Student,Late Payment Fees,8581,18/05/2024,8113,123,Passive
20087,Valencia,Loan,Branch,Middle Income,Platinum,Late Payment Fees,9975,26/12/2023,2333,388,Passive
20088,Bilbao,Loan,Online,High Income,Business,Credit Card Fees,3249,12/07/2024,6760,357,Detractor
20089,Barcelona,Savings Account,Mobile,Middle Income,Business,Insurance Fees,5172,19/03/2023,966,132,Detractor
20090,Madrid,Mortgage,Online,High Income,Platinum,Insurance Fees,5849,04/09/2023,5347,334,Detractor
20091,Malaga,Credit Card,ATM,High Income,Student,Insurance Fees,2950,16/12/2024,7709,262,Detractor
20092,Valencia,Checking Account,Online,Middle Income,Business,Credit Card Fees,2067,20/10/2024,8837,17,Promoter
20093,Madrid,Loan,Mobile,High Income,Business,Late Payment Fees,6151,08/02/2024,7857,309,Detractor
20094,Bilbao,Mortgage,ATM,High Income,Business,Late Payment Fees,5066,22/12/2023,7495,137,Detractor
20095,Barcelona,Mortgage,Mobile,High Income,Others,Credit Card Fees,1120,24/07/2023,1019,70,Detractor
20096,Madrid,Loan,Branch,High Income,Student,Insurance Fees,1264,30/07/2023,8601,85,Passive
20097,Madrid,Savings Account,Mobile,Middle Income,Student,Insurance Fees,2853,30/03/2023,1783,200,Detractor
20098,Barcelona,Savings Account,Branch,Middle Income,Platinum,Late Payment Fees,2144,21/01/2023,373,338,Promoter
20099,Malaga,Savings Account,ATM,High Income,Others,Insurance Fees,5777,01/10/2024,9944,122,Detractor
20100,Valencia,Savings Account,ATM,Middle Income,Student,Credit Card Fees,4895,30/07/2024,1545,177,Detractor
20101,Murcia,Credit Card,Mobile,Middle Income,Student,Credit Card Fees,3028,04/08/2023,4622,443,Detractor
20102,Barcelona,Mortgage,ATM,Low Income,Others,Credit Card Fees,7073,14/03/2023,5404,352,Detractor
20103,Madrid,Savings Account,Mobile,Low Income,Platinum,Insurance Fees,8037,03/02/2024,8364,22,Promoter
20104,Murcia,Savings Account,Online,High Income,Others,Insurance Fees,7282,20/09/2024,8607,465,Detractor
20105,Zaragoza,Checking Account,Online,Low Income,Platinum,Insurance Fees,7200,16/07/2023,7901,372,Detractor
20106,Madrid,Checking Account,Mobile,Low Income,Others,Late Payment Fees,8442,22/06/2023,3966,294,Detractor
20107,Murcia,Mortgage,Online,Low Income,Student,Credit Card Fees,3341,13/04/2023,586,417,Detractor
20108,Zaragoza,Loan,Branch,High Income,Others,Insurance Fees,9007,17/08/2023,2258,200,Detractor
20109,Malaga,Savings Account,Branch,Middle Income,Others,Insurance Fees,7133,08/02/2024,5166,38,Detractor
20110,Valencia,Credit Card,Mobile,High Income,Platinum,Late Payment Fees,1826,22/12/2023,126,234,Passive
20111,Madrid,Checking Account,ATM,Middle Income,Platinum,Credit Card Fees,3817,04/11/2024,2200,131,Detractor
20112,Valencia,Savings Account,Online,Low Income,Student,Late Payment Fees,6522,29/12/2024,7363,61,Passive
20113,Zaragoza,Loan,Branch,High Income,Student,Late Payment Fees,2500,20/08/2024,8431,267,Detractor
20114,Valencia,Credit Card,ATM,High Income,Business,Late Payment Fees,9511,02/02/2024,9756,128,Passive
20115,Valencia,Checking Account,Branch,High Income,Business,Credit Card Fees,1169,23/08/2023,2475,261,Detractor
20116,Barcelona,Loan,Branch,Middle Income,Student,Late Payment Fees,3566,13/06/2024,1982,187,Passive
20117,Bilbao,Loan,Mobile,Low Income,Others,Late Payment Fees,5950,22/03/2024,8383,487,Detractor
20118,Zaragoza,Credit Card,Mobile,Middle Income,Student,Late Payment Fees,9567,23/01/2023,2914,366,Passive
20119,Valencia,Credit Card,Online,Middle Income,Platinum,Credit Card Fees,5547,21/07/2023,3434,234,Passive
20120,Murcia,Checking Account,Branch,High Income,Others,Late Payment Fees,9947,15/03/2023,3189,489,Detractor
20121,Zaragoza,Credit Card,Branch,Middle Income,Others,Credit Card Fees,1717,29/09/2024,1249,241,Promoter
20122,Bilbao,Savings Account,ATM,High Income,Business,Credit Card Fees,4166,25/03/2024,2930,407,Promoter
20123,Madrid,Credit Card,Mobile,High Income,Platinum,Insurance Fees,5228,03/07/2023,7313,92,Detractor
20124,Malaga,Loan,Mobile,Middle Income,Business,Late Payment Fees,2935,16/03/2023,9096,163,Promoter
20125,Valencia,Credit Card,Branch,High Income,Business,Late Payment Fees,5544,19/05/2024,3096,235,Passive
20126,Murcia,Checking Account,ATM,Middle Income,Platinum,Insurance Fees,7168,10/11/2024,5276,232,Promoter
20127,Bilbao,Savings Account,ATM,High Income,Others,Credit Card Fees,1980,01/01/2023,2428,200,Promoter
20128,Zaragoza,Credit Card,Mobile,Middle Income,Others,Late Payment Fees,6521,21/05/2024,2357,241,Passive
20129,Malaga,Savings Account,ATM,High Income,Business,Late Payment Fees,1150,04/10/2024,5836,192,Detractor
20130,Malaga,Credit Card,Branch,Middle Income,Others,Insurance Fees,1590,23/11/2023,9196,474,Promoter
20131,Valencia,Savings Account,Online,Middle Income,Platinum,Insurance Fees,9840,04/05/2024,2275,45,Passive
20132,Bilbao,Credit Card,ATM,Middle Income,Student,Credit Card Fees,5028,13/11/2023,2303,183,Detractor
20133,Bilbao,Credit Card,Online,High Income,Platinum,Late Payment Fees,6680,29/10/2024,1840,173,Promoter
20134,Murcia,Mortgage,Branch,Low Income,Platinum,Insurance Fees,4084,02/01/2023,9112,243,Passive
20135,Madrid,Loan,ATM,Middle Income,Business,Credit Card Fees,2965,08/01/2024,3516,277,Detractor
20136,Madrid,Checking Account,Branch,High Income,Student,Late Payment Fees,4632,29/05/2024,6890,190,Detractor
20137,Barcelona,Checking Account,Mobile,Low Income,Others,Insurance Fees,5742,25/04/2024,6137,405,Detractor
20138,Madrid,Mortgage,Mobile,Middle Income,Student,Insurance Fees,8740,24/08/2023,4150,123,Detractor
20139,Barcelona,Credit Card,ATM,High Income,Others,Credit Card Fees,5306,06/12/2024,4507,324,Detractor
20140,Malaga,Loan,ATM,Low Income,Business,Late Payment Fees,9998,16/05/2024,8933,232,Promoter
20141,Malaga,Savings Account,Branch,High Income,Platinum,Credit Card Fees,1157,15/02/2024,7454,122,Passive
20142,Zaragoza,Mortgage,Mobile,Middle Income,Student,Late Payment Fees,4356,26/08/2023,6282,306,Passive
20143,Malaga,Checking Account,ATM,High Income,Others,Insurance Fees,3136,28/04/2023,6251,160,Detractor
20144,Malaga,Checking Account,Mobile,Middle Income,Others,Late Payment Fees,6702,23/12/2024,5385,359,Detractor
20145,Bilbao,Checking Account,Mobile,High Income,Others,Late Payment Fees,5000,03/01/2023,6611,107,Passive
20146,Zaragoza,Credit Card,Mobile,Middle Income,Student,Credit Card Fees,5540,23/02/2024,1718,304,Detractor
20147,Bilbao,Savings Account,Online,Middle Income,Student,Credit Card Fees,7957,31/07/2023,6757,60,Passive
20148,Murcia,Savings Account,Branch,Middle Income,Others,Late Payment Fees,2827,16/03/2023,3188,7,Detractor
20149,Barcelona,Savings Account,Online,Middle Income,Business,Late Payment Fees,3787,14/09/2024,9637,73,Detractor
20150,Barcelona,Credit Card,Online,Low Income,Student,Credit Card Fees,1331,22/03/2023,5323,329,Detractor
20151,Murcia,Checking Account,Mobile,Middle Income,Business,Late Payment Fees,1980,15/11/2023,9694,307,Passive
20152,Barcelona,Checking Account,Mobile,Low Income,Student,Insurance Fees,1019,04/09/2024,5756,34,Detractor
20153,Zaragoza,Credit Card,ATM,Middle Income,Student,Late Payment Fees,3517,25/08/2024,5101,87,Detractor
20154,Zaragoza,Loan,Online,Low Income,Student,Late Payment Fees,9457,09/02/2023,1496,388,Passive
20155,Malaga,Credit Card,Mobile,High Income,Platinum,Late Payment Fees,6933,12/01/2024,302,293,Passive
20156,Barcelona,Credit Card,ATM,High Income,Platinum,Credit Card Fees,6701,15/08/2023,9092,241,Detractor
20157,Murcia,Checking Account,Branch,Middle Income,Student,Late Payment Fees,4735,03/08/2023,2434,369,Detractor
20158,Valencia,Savings Account,ATM,High Income,Platinum,Insurance Fees,8251,15/09/2023,4066,318,Promoter
20159,Madrid,Checking Account,Online,High Income,Business,Insurance Fees,8408,22/10/2023,7905,134,Promoter
20160,Malaga,Loan,Online,Middle Income,Business,Insurance Fees,2357,18/03/2023,9602,408,Passive
20161,Madrid,Mortgage,Online,High Income,Others,Late Payment Fees,4994,07/10/2024,4919,450,Detractor
20162,Murcia,Mortgage,Mobile,High Income,Others,Insurance Fees,9364,06/10/2024,3767,234,Passive
20163,Barcelona,Credit Card,Mobile,Middle Income,Student,Credit Card Fees,1672,26/06/2023,7631,246,Detractor
20164,Barcelona,Mortgage,Branch,Low Income,Platinum,Credit Card Fees,5605,11/08/2023,7504,29,Promoter
20165,Madrid,Savings Account,Online,High Income,Others,Late Payment Fees,1008,21/10/2024,1096,365,Detractor
20166,Valencia,Checking Account,ATM,High Income,Others,Late Payment Fees,7408,04/07/2023,4911,230,Passive
20167,Barcelona,Loan,Mobile,Middle Income,Platinum,Insurance Fees,9268,03/07/2023,7486,153,Detractor
20168,Valencia,Loan,Mobile,Middle Income,Student,Credit Card Fees,1861,02/06/2024,1959,169,Passive
20169,Bilbao,Loan,Online,High Income,Platinum,Late Payment Fees,3431,30/05/2023,7389,475,Passive
20170,Zaragoza,Checking Account,Mobile,High Income,Business,Late Payment Fees,3131,10/05/2023,1893,30,Detractor
20171,Madrid,Savings Account,Online,Middle Income,Platinum,Insurance Fees,9836,13/04/2024,2183,90,Detractor
20172,Barcelona,Loan,Branch,Low Income,Others,Insurance Fees,8157,19/10/2024,6278,169,Detractor
20173,Valencia,Mortgage,Mobile,Middle Income,Others,Insurance Fees,6740,08/11/2024,1286,381,Detractor
20174,Barcelona,Savings Account,ATM,Low Income,Student,Late Payment Fees,1728,07/08/2024,3907,244,Passive
20175,Zaragoza,Savings Account,Mobile,Middle Income,Student,Late Payment Fees,4898,19/10/2024,2311,163,Detractor
20176,Zaragoza,Savings Account,Branch,High Income,Business,Late Payment Fees,6029,29/08/2023,1418,196,Detractor
20177,Bilbao,Loan,Online,High Income,Platinum,Insurance Fees,9679,09/09/2023,6621,95,Promoter
20178,Zaragoza,Savings Account,ATM,Middle Income,Others,Credit Card Fees,6033,03/07/2023,453,130,Passive
20179,Zaragoza,Loan,Branch,Low Income,Others,Insurance Fees,2828,15/03/2024,6919,372,Detractor
20180,Malaga,Mortgage,ATM,Middle Income,Platinum,Credit Card Fees,1448,04/05/2024,6820,280,Detractor
20181,Murcia,Mortgage,Online,High Income,Others,Late Payment Fees,8791,19/04/2024,3344,279,Detractor
20182,Barcelona,Mortgage,Branch,Middle Income,Student,Late Payment Fees,7011,15/10/2024,6063,322,Detractor
20183,Bilbao,Mortgage,ATM,Middle Income,Student,Late Payment Fees,6788,05/07/2024,3233,145,Passive
20184,Bilbao,Savings Account,Mobile,Middle Income,Student,Insurance Fees,8039,13/09/2023,8603,474,Promoter
20185,Madrid,Savings Account,ATM,High Income,Platinum,Credit Card Fees,2149,19/09/2024,4230,321,Detractor
20186,Zaragoza,Loan,Branch,High Income,Others,Credit Card Fees,7998,02/07/2023,3061,338,Detractor
20187,Madrid,Mortgage,ATM,Low Income,Platinum,Insurance Fees,6963,04/04/2023,4829,93,Promoter
20188,Malaga,Credit Card,ATM,Middle Income,Platinum,Insurance Fees,3396,21/01/2023,9511,410,Detractor
20189,Valencia,Mortgage,Mobile,Low Income,Business,Insurance Fees,4812,26/01/2023,9328,305,Detractor
20190,Zaragoza,Checking Account,Branch,Middle Income,Others,Insurance Fees,4603,25/04/2023,2337,353,Promoter
20191,Valencia,Credit Card,Branch,Middle Income,Others,Credit Card Fees,8604,09/11/2024,5271,280,Detractor
20192,Murcia,Checking Account,ATM,Middle Income,Business,Late Payment Fees,9402,23/01/2023,3570,465,Detractor
20193,Malaga,Credit Card,Mobile,High Income,Business,Late Payment Fees,6895,03/03/2023,4895,392,Detractor
20194,Zaragoza,Loan,ATM,Low Income,Business,Late Payment Fees,8228,27/01/2023,4740,319,Passive
20195,Madrid,Savings Account,Online,Middle Income,Student,Insurance Fees,8210,09/02/2023,8273,490,Detractor
20196,Madrid,Loan,Branch,Middle Income,Student,Late Payment Fees,9647,06/04/2024,5662,328,Detractor
20197,Zaragoza,Credit Card,Branch,High Income,Platinum,Credit Card Fees,1492,04/08/2023,8375,297,Promoter
20198,Barcelona,Mortgage,Mobile,High Income,Student,Credit Card Fees,7675,24/05/2023,2665,132,Promoter
20199,Madrid,Loan,Branch,High Income,Student,Credit Card Fees,3745,28/08/2023,4436,471,Passive
20200,Barcelona,Credit Card,Mobile,High Income,Business,Insurance Fees,7033,30/11/2023,9378,301,Passive
20201,Zaragoza,Mortgage,Branch,Low Income,Student,Insurance Fees,3580,13/03/2024,2151,465,Promoter
20202,Bilbao,Savings Account,Mobile,High Income,Platinum,Insurance Fees,3516,18/10/2023,6957,335,Detractor
20203,Madrid,Credit Card,ATM,Low Income,Others,Late Payment Fees,2608,26/07/2023,1539,147,Promoter
20204,Barcelona,Checking Account,Mobile,High Income,Student,Insurance Fees,7399,18/05/2024,2017,49,Promoter
20205,Zaragoza,Checking Account,Online,High Income,Platinum,Credit Card Fees,7685,22/07/2024,4237,498,Promoter
20206,Zaragoza,Checking Account,Online,Middle Income,Student,Insurance Fees,7869,19/02/2023,7237,64,Passive
20207,Barcelona,Mortgage,ATM,Middle Income,Others,Credit Card Fees,1250,09/05/2024,4670,180,Promoter
20208,Madrid,Mortgage,Mobile,Low Income,Business,Insurance Fees,7305,20/11/2024,7313,240,Detractor
20209,Bilbao,Loan,ATM,Low Income,Others,Insurance Fees,7112,27/10/2023,8876,179,Detractor
20210,Madrid,Mortgage,Online,Middle Income,Student,Late Payment Fees,2029,09/06/2024,5041,165,Promoter
20211,Zaragoza,Credit Card,Branch,High Income,Business,Late Payment Fees,8179,10/10/2024,819,222,Detractor
20212,Bilbao,Checking Account,ATM,Middle Income,Others,Insurance Fees,1203,14/04/2024,8635,400,Passive
20213,Valencia,Savings Account,Online,High Income,Business,Insurance Fees,3006,01/03/2023,8302,433,Detractor
20214,Murcia,Checking Account,Online,High Income,Student,Late Payment Fees,6937,15/12/2023,2592,476,Promoter
20215,Madrid,Credit Card,ATM,High Income,Platinum,Insurance Fees,4495,09/05/2023,7682,146,Detractor
20216,Malaga,Savings Account,Online,High Income,Business,Insurance Fees,2081,26/04/2024,6478,51,Detractor
20217,Zaragoza,Loan,Online,Middle Income,Student,Credit Card Fees,3073,20/06/2024,5739,416,Passive
20218,Bilbao,Mortgage,Online,Low Income,Student,Late Payment Fees,8261,05/01/2023,3762,150,Detractor
20219,Barcelona,Credit Card,Mobile,Low Income,Business,Late Payment Fees,9947,13/10/2023,9908,249,Detractor
20220,Barcelona,Mortgage,Online,Low Income,Student,Insurance Fees,2314,27/12/2023,8101,226,Detractor
20221,Barcelona,Loan,ATM,Low Income,Student,Credit Card Fees,2341,05/02/2024,2291,349,Passive
20222,Bilbao,Savings Account,Branch,High Income,Platinum,Credit Card Fees,6569,19/09/2024,4886,363,Passive
20223,Valencia,Credit Card,Mobile,High Income,Student,Late Payment Fees,2201,31/05/2024,5653,126,Promoter
20224,Madrid,Savings Account,Branch,Low Income,Platinum,Late Payment Fees,2309,24/11/2024,8563,221,Detractor
20225,Malaga,Credit Card,Mobile,Low Income,Student,Insurance Fees,5003,05/10/2024,5986,306,Detractor
20226,Barcelona,Loan,ATM,Middle Income,Platinum,Insurance Fees,9507,17/09/2023,4148,169,Detractor
20227,Bilbao,Loan,Branch,High Income,Platinum,Insurance Fees,3053,03/11/2024,4886,439,Passive
20228,Barcelona,Loan,Online,High Income,Platinum,Credit Card Fees,2665,11/02/2023,9731,296,Detractor
20229,Valencia,Mortgage,ATM,Middle Income,Student,Late Payment Fees,3823,27/10/2024,2040,366,Passive
20230,Zaragoza,Checking Account,ATM,High Income,Student,Insurance Fees,3355,26/12/2023,1711,261,Detractor
20231,Barcelona,Savings Account,Branch,Low Income,Others,Credit Card Fees,9344,09/11/2023,4527,285,Passive
20232,Valencia,Credit Card,Online,Low Income,Others,Insurance Fees,2856,19/03/2024,6152,191,Detractor
20233,Madrid,Savings Account,Branch,High Income,Others,Insurance Fees,8304,07/10/2023,958,442,Promoter
20234,Barcelona,Checking Account,Online,High Income,Student,Late Payment Fees,5583,13/05/2023,2370,430,Promoter
20235,Valencia,Mortgage,Mobile,High Income,Business,Late Payment Fees,8872,02/02/2024,6938,253,Detractor
20236,Bilbao,Mortgage,Branch,Middle Income,Platinum,Late Payment Fees,5234,07/03/2024,8878,62,Promoter
20237,Bilbao,Checking Account,Mobile,Low Income,Platinum,Late Payment Fees,5279,04/12/2023,4292,339,Detractor
20238,Murcia,Credit Card,Online,Middle Income,Others,Insurance Fees,6951,29/11/2023,2320,56,Detractor
20239,Valencia,Checking Account,Online,Middle Income,Business,Credit Card Fees,8952,01/12/2023,8189,121,Passive
20240,Zaragoza,Mortgage,ATM,Middle Income,Business,Late Payment Fees,4719,03/03/2023,9992,196,Promoter
20241,Barcelona,Mortgage,Online,High Income,Platinum,Late Payment Fees,9757,17/10/2024,4843,317,Detractor
20242,Malaga,Savings Account,Branch,Middle Income,Business,Late Payment Fees,2598,23/12/2023,6921,92,Detractor
20243,Malaga,Credit Card,Branch,Middle Income,Business,Credit Card Fees,2969,27/11/2023,6141,254,Detractor
20244,Madrid,Credit Card,Online,Middle Income,Business,Credit Card Fees,7215,13/11/2024,6098,486,Passive
20245,Murcia,Mortgage,Online,Low Income,Platinum,Credit Card Fees,8827,28/06/2023,774,210,Detractor
20246,Valencia,Checking Account,Branch,High Income,Student,Late Payment Fees,9654,07/01/2024,5610,466,Detractor
20247,Zaragoza,Mortgage,Branch,Low Income,Business,Insurance Fees,6395,26/03/2023,9477,11,Detractor
20248,Murcia,Savings Account,Online,Middle Income,Platinum,Late Payment Fees,6382,13/06/2024,6811,61,Promoter
20249,Bilbao,Checking Account,Online,High Income,Business,Insurance Fees,3505,12/01/2024,9568,117,Detractor
20250,Madrid,Mortgage,Branch,High Income,Platinum,Credit Card Fees,5998,25/10/2024,2021,282,Promoter
20251,Barcelona,Credit Card,ATM,Low Income,Business,Credit Card Fees,4180,02/11/2023,8958,475,Promoter
20252,Barcelona,Savings Account,Online,Middle Income,Others,Credit Card Fees,6912,30/06/2024,8653,424,Detractor
20253,Barcelona,Mortgage,ATM,High Income,Student,Credit Card Fees,8777,20/02/2023,9461,165,Detractor
20254,Valencia,Mortgage,Branch,Middle Income,Others,Insurance Fees,2402,27/08/2023,6003,69,Passive
20255,Malaga,Loan,ATM,Middle Income,Platinum,Credit Card Fees,4612,17/02/2024,3276,366,Passive
